,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
89,990,2,2,25,1.6880242926968773e-06,0,LR
90,1000,2,2,25,1.21045578616932e-06,0,LR
0,100,2,2,25,1.4544921428330336e-05,0,LR
1,110,2,2,25,1.3091181563348027e-05,0,LR
2,120,2,2,25,2.621682171515688e-05,0,LR
3,130,2,2,25,2.8326857902955994e-05,0,LR
4,140,2,2,25,1.2427682672337344e-05,0,LR
5,150,2,2,25,1.7775532080181976e-05,0,LR
6,160,2,2,25,1.3440726403477225e-05,0,LR
7,170,2,2,25,8.013987358550762e-06,0,LR
8,180,2,2,25,1.5382824996399805e-05,0,LR
9,190,2,2,25,1.5122942273225993e-05,0,LR
10,200,2,2,25,1.6732059069793055e-05,0,LR
11,210,2,2,25,1.3897999825370686e-05,0,LR
12,220,2,2,25,1.6997195588114562e-05,0,LR
13,230,2,2,25,1.2457545046880912e-05,0,LR
14,240,2,2,25,1.614811416721302e-05,0,LR
15,250,2,2,25,2.9449447197499967e-05,0,LR
16,260,2,2,25,1.4421713160412413e-05,0,LR
17,270,2,2,25,4.859049652146304e-06,0,LR
18,280,2,2,25,2.004236550595123e-05,0,LR
19,290,2,2,25,1.6096800296530424e-05,0,LR
20,300,2,2,25,1.1607459715736794e-05,0,LR
21,310,2,2,25,2.0106499725028505e-05,0,LR
22,320,2,2,25,8.020405105162114e-06,0,LR
23,330,2,2,25,1.2146316884674249e-05,0,LR
24,340,2,2,25,1.1939458262212505e-05,0,LR
25,350,2,2,25,1.8003588734400305e-05,0,LR
26,360,2,2,25,1.7181785259413175e-05,0,LR
27,370,2,2,25,1.838946681529118e-05,0,LR
28,380,2,2,25,1.3481643256157187e-05,0,LR
29,390,2,2,25,1.36462682204791e-05,0,LR
30,400,2,2,25,1.6164043381212e-05,0,LR
31,410,2,2,25,1.2677151523562448e-05,0,LR
32,420,2,2,25,1.4831729986774083e-05,0,LR
33,430,2,2,25,1.2900114820803127e-05,0,LR
34,440,2,2,25,8.924873153366934e-06,0,LR
35,450,2,2,25,9.874143307661598e-06,0,LR
36,460,2,2,25,1.7516052278069734e-05,0,LR
37,470,2,2,25,9.89405762047564e-06,0,LR
38,480,2,2,25,1.4568298404121639e-05,0,LR
39,490,2,2,25,7.932606044883877e-06,0,LR
40,500,2,2,25,2.01775657002513e-05,0,LR
41,510,2,2,25,9.810740344626209e-06,0,LR
42,520,2,2,25,1.1049951989688419e-05,0,LR
43,530,2,2,25,1.4822467115542154e-05,0,LR
44,540,2,2,25,1.9087339396921532e-05,0,LR
45,550,2,2,25,1.1228525815679944e-05,0,LR
46,560,2,2,25,1.784774118687633e-05,0,LR
47,570,2,2,25,1.6038812040710544e-05,0,LR
48,580,2,2,25,1.6216390764438814e-05,0,LR
49,590,2,2,25,1.1561132227610583e-05,0,LR
50,600,2,2,25,1.50384166177033e-05,0,LR
51,610,2,2,25,2.8150925422713676e-05,0,LR
52,620,2,2,25,1.162097450227784e-05,0,LR
53,630,2,2,25,1.4662882286449252e-05,0,LR
54,640,2,2,25,8.851106575362219e-06,0,LR
55,650,2,2,25,9.529598616968691e-06,0,LR
56,660,2,2,25,7.766896089949233e-06,0,LR
57,670,2,2,25,1.841308982826135e-05,0,LR
58,680,2,2,25,6.180413713397136e-06,0,LR
59,690,2,2,25,1.21572138185397e-05,0,LR
60,700,2,2,25,1.180192771240968e-05,0,LR
61,710,2,2,25,1.6527111930097697e-05,0,LR
62,720,2,2,25,1.797457847625394e-05,0,LR
63,730,2,2,25,1.813797379781359e-05,0,LR
64,740,2,2,25,1.381363842234691e-05,0,LR
65,750,2,2,25,4.567973787759397e-06,0,LR
66,760,2,2,25,8.344193695856663e-06,0,LR
67,770,2,2,25,1.1169513892877444e-05,0,LR
68,780,2,2,25,1.1344589861105613e-05,0,LR
69,790,2,2,25,8.882700185785056e-06,0,LR
70,800,2,2,25,1.772143493404501e-05,0,LR
71,810,2,2,25,1.0541191210095954e-05,0,LR
72,820,2,2,25,1.6146318351186115e-05,0,LR
73,830,2,2,25,1.0856876383085264e-05,0,LR
74,840,2,2,25,1.2453563334267916e-05,0,LR
75,850,2,2,25,1.2521784961044523e-05,0,LR
76,860,2,2,25,2.093345517304169e-05,0,LR
77,870,2,2,25,1.2189175103865611e-05,0,LR
78,880,2,2,25,1.1602725156794047e-05,0,LR
79,890,2,2,25,1.575626152972074e-05,0,LR
80,900,2,2,25,1.876331386907636e-05,0,LR
81,910,2,2,25,1.3086189564109125e-05,0,LR
82,920,2,2,25,1.1080491192066461e-05,0,LR
83,930,2,2,25,7.421349946609559e-06,0,LR
84,940,2,2,25,1.4359096678463347e-05,0,LR
85,950,2,2,25,1.4680801659395632e-05,0,LR
86,960,2,2,25,1.1072972500262696e-05,0,LR
87,970,2,2,25,1.2626129570931034e-05,0,LR
88,980,2,2,25,1.0321834147899496e-05,0,LR
89,990,2,2,25,1.448653643207239e-05,0,LR
90,1000,2,2,25,1.445836546320729e-05,0,LR
0,100,2,2,25,6.585488587232385e-07,0,LR
1,110,2,2,25,4.7133345006295424e-07,0,LR
2,120,2,2,25,4.928435003395857e-07,0,LR
3,130,2,2,25,3.809469758693378e-07,0,LR
4,140,2,2,25,3.910522369183165e-07,0,LR
5,150,2,2,25,7.942255069926484e-07,0,LR
6,160,2,2,25,4.4890999270782153e-07,0,LR
7,170,2,2,25,3.9403207480135076e-07,0,LR
8,180,2,2,25,5.873909550433962e-07,0,LR
9,190,2,2,25,4.70358163858187e-07,0,LR
10,200,2,2,25,4.026398924525078e-07,0,LR
11,210,2,2,25,3.699440126671058e-07,0,LR
12,220,2,2,25,6.501817983617684e-07,0,LR
13,230,2,2,25,5.723688456039744e-07,0,LR
14,240,2,2,25,4.4414416133556196e-07,0,LR
15,250,2,2,25,3.945830169535873e-07,0,LR
16,260,2,2,25,5.361594369973491e-07,0,LR
17,270,2,2,25,6.619425208727877e-07,0,LR
18,280,2,2,25,4.841955052373428e-07,0,LR
19,290,2,2,25,6.752504526111048e-07,0,LR
20,300,2,2,25,3.1567952120465527e-07,0,LR
21,310,2,2,25,4.303390287133859e-07,0,LR
22,320,2,2,25,5.384439756008588e-07,0,LR
23,330,2,2,25,4.78133252350998e-07,0,LR
24,340,2,2,25,2.455058598032579e-07,0,LR
25,350,2,2,25,4.506612637492542e-07,0,LR
26,360,2,2,25,6.105088269239671e-07,0,LR
27,370,2,2,25,5.238726843348124e-07,0,LR
28,380,2,2,25,4.129934510163599e-07,0,LR
29,390,2,2,25,5.167821253755557e-07,0,LR
30,400,2,2,25,4.6507481868365276e-07,0,LR
31,410,2,2,25,3.0684006643017377e-07,0,LR
32,420,2,2,25,4.502783922484179e-07,0,LR
33,430,2,2,25,5.425240915149369e-07,0,LR
34,440,2,2,25,4.378479906399064e-07,0,LR
35,450,2,2,25,4.831530359757163e-07,0,LR
36,460,2,2,25,4.542897825392091e-07,0,LR
37,470,2,2,25,5.720376094186677e-07,0,LR
38,480,2,2,25,3.8505364815158514e-07,0,LR
39,490,2,2,25,5.538109111876398e-07,0,LR
40,500,2,2,25,6.820790553101926e-07,0,LR
41,510,2,2,25,5.809172098237097e-07,0,LR
42,520,2,2,25,4.980196618521983e-07,0,LR
43,530,2,2,25,4.237696265918322e-07,0,LR
44,540,2,2,25,4.226957053708466e-07,0,LR
45,550,2,2,25,5.017301551485873e-07,0,LR
46,560,2,2,25,5.577201860655831e-07,0,LR
47,570,2,2,25,4.775223292799239e-07,0,LR
48,580,2,2,25,7.384941531087196e-07,0,LR
49,590,2,2,25,3.5424942431396913e-07,0,LR
50,600,2,2,25,5.150294450142965e-07,0,LR
51,610,2,2,25,3.9475454974247244e-07,0,LR
52,620,2,2,25,4.6976632742557833e-07,0,LR
53,630,2,2,25,3.5006732983772174e-07,0,LR
54,640,2,2,25,4.366580605246796e-07,0,LR
55,650,2,2,25,4.967370462279355e-07,0,LR
56,660,2,2,25,4.872310858092089e-07,0,LR
57,670,2,2,25,4.2673421352705306e-07,0,LR
58,680,2,2,25,4.2665871312341776e-07,0,LR
59,690,2,2,25,4.779145447109718e-07,0,LR
60,700,2,2,25,5.078241271329702e-07,0,LR
61,710,2,2,25,4.754054148458434e-07,0,LR
62,720,2,2,25,3.3656977410480077e-07,0,LR
63,730,2,2,25,5.143097120828811e-07,0,LR
64,740,2,2,25,5.975129989825304e-07,0,LR
65,750,2,2,25,5.008949202102e-07,0,LR
66,760,2,2,25,4.5811529213378864e-07,0,LR
67,770,2,2,25,6.564817893886309e-07,0,LR
68,780,2,2,25,5.866190021056066e-07,0,LR
69,790,2,2,25,4.952334753919572e-07,0,LR
70,800,2,2,25,3.62439195993182e-07,0,LR
71,810,2,2,25,5.335121383007234e-07,0,LR
72,820,2,2,25,3.3244270565334875e-07,0,LR
73,830,2,2,25,6.175232614252768e-07,0,LR
74,840,2,2,25,5.05458325651518e-07,0,LR
75,850,2,2,25,4.711343345910518e-07,0,LR
76,860,2,2,25,4.442865053111165e-07,0,LR
77,870,2,2,25,5.359700565423377e-07,0,LR
78,880,2,2,25,4.940926826399251e-07,0,LR
79,890,2,2,25,3.550376281262959e-07,0,LR
80,900,2,2,25,3.409523506021386e-07,0,LR
81,910,2,2,25,4.2073557561371993e-07,0,LR
82,920,2,2,25,5.702908188932526e-07,0,LR
83,930,2,2,25,3.845824871458765e-07,0,LR
84,940,2,2,25,5.104080658148048e-07,0,LR
85,950,2,2,25,5.52331524823852e-07,0,LR
86,960,2,2,25,4.764570659555102e-07,0,LR
87,970,2,2,25,4.032467871292429e-07,0,LR
88,980,2,2,25,6.283676984557918e-07,0,LR
89,990,2,2,25,6.19134252779124e-07,0,LR
90,1000,2,2,25,5.077073594628477e-07,0,LR
0,100,2,2,25,9.97450573594088e-07,0,LR
1,110,2,2,25,9.601683948660093e-07,0,LR
2,120,2,2,25,8.033200253256208e-07,0,LR
3,130,2,2,25,9.9242810473662e-07,0,LR
4,140,2,2,25,5.930189903609233e-07,0,LR
5,150,2,2,25,7.365259831780376e-07,0,LR
6,160,2,2,25,8.156575306304701e-07,0,LR
7,170,2,2,25,5.832498747196848e-07,0,LR
8,180,2,2,25,1.0855443542572056e-06,0,LR
9,190,2,2,25,4.807082743551084e-07,0,LR
10,200,2,2,25,9.064135864585113e-07,0,LR
11,210,2,2,25,4.211866990762109e-07,0,LR
12,220,2,2,25,2.5225660744829694e-07,0,LR
13,230,2,2,25,5.625821510506232e-07,0,LR
14,240,2,2,25,1.1669542930727763e-06,0,LR
15,250,2,2,25,9.298612596917058e-07,0,LR
16,260,2,2,25,1.1035755764239724e-06,0,LR
17,270,2,2,25,6.830953318431468e-07,0,LR
18,280,2,2,25,3.200576492508707e-07,0,LR
19,290,2,2,25,1.3057203050855812e-06,0,LR
20,300,2,2,25,3.5601553593117305e-07,0,LR
21,310,2,2,25,1.3348039583138213e-06,0,LR
22,320,2,2,25,8.051845182569215e-07,0,LR
23,330,2,2,25,7.047684958671962e-07,0,LR
24,340,2,2,25,4.466482555837359e-07,0,LR
25,350,2,2,25,1.076217324499891e-06,0,LR
26,360,2,2,25,6.235298579459953e-07,0,LR
27,370,2,2,25,6.187208467253681e-07,0,LR
28,380,2,2,25,8.47371575064298e-07,0,LR
29,390,2,2,25,7.098385464378129e-07,0,LR
30,400,2,2,25,4.865168454926431e-07,0,LR
31,410,2,2,25,4.154600012089379e-07,0,LR
32,420,2,2,25,7.185652816019219e-07,0,LR
33,430,2,2,25,7.63663292265188e-07,0,LR
34,440,2,2,25,4.419092007035615e-07,0,LR
35,450,2,2,25,3.357785431544626e-07,0,LR
36,460,2,2,25,9.447242679147368e-07,0,LR
37,470,2,2,25,4.985630885029129e-07,0,LR
38,480,2,2,25,5.742534763981367e-07,0,LR
39,490,2,2,25,5.760466844077106e-07,0,LR
40,500,2,2,25,7.722432000163641e-07,0,LR
41,510,2,2,25,8.552120526306162e-07,0,LR
42,520,2,2,25,7.134836740087984e-07,0,LR
43,530,2,2,25,8.546949019385069e-07,0,LR
44,540,2,2,25,5.205779220419662e-07,0,LR
45,550,2,2,25,5.178196138026262e-07,0,LR
46,560,2,2,25,5.480437901382827e-07,0,LR
47,570,2,2,25,7.454819635595177e-07,0,LR
48,580,2,2,25,8.195356503200314e-07,0,LR
49,590,2,2,25,4.920279951597178e-07,0,LR
50,600,2,2,25,5.662495672618701e-07,0,LR
51,610,2,2,25,9.031417541244105e-07,0,LR
52,620,2,2,25,1.0246420067152353e-06,0,LR
53,630,2,2,25,3.1493049844009697e-07,0,LR
54,640,2,2,25,4.61792209949638e-07,0,LR
55,650,2,2,25,2.8966995578295064e-07,0,LR
56,660,2,2,25,4.910174109860532e-07,0,LR
57,670,2,2,25,3.727245500746381e-07,0,LR
58,680,2,2,25,5.132729258300093e-07,0,LR
59,690,2,2,25,6.895310366190647e-07,0,LR
60,700,2,2,25,1.0780473428927572e-06,0,LR
61,710,2,2,25,7.900060485372409e-07,0,LR
62,720,2,2,25,5.017515333289675e-07,0,LR
63,730,2,2,25,4.2477973210324226e-07,0,LR
64,740,2,2,25,9.745994596879752e-07,0,LR
65,750,2,2,25,5.677559455934797e-07,0,LR
66,760,2,2,25,4.3824618246421357e-07,0,LR
67,770,2,2,25,7.585065589844152e-07,0,LR
68,780,2,2,25,4.415366587991566e-07,0,LR
69,790,2,2,25,7.472070911882742e-07,0,LR
70,800,2,2,25,1.2563333180515467e-06,0,LR
71,810,2,2,25,1.0566440486665987e-06,0,LR
72,820,2,2,25,7.49535317928329e-07,0,LR
73,830,2,2,25,8.700785599452858e-07,0,LR
74,840,2,2,25,8.495440992525419e-07,0,LR
75,850,2,2,25,5.345185883089652e-07,0,LR
76,860,2,2,25,1.0028613168171857e-06,0,LR
77,870,2,2,25,9.617357727749238e-07,0,LR
78,880,2,2,25,4.3997239020175835e-07,0,LR
79,890,2,2,25,7.593018929861496e-07,0,LR
80,900,2,2,25,7.584362311070416e-07,0,LR
81,910,2,2,25,4.744617809177618e-07,0,LR
82,920,2,2,25,1.129706259986325e-06,0,LR
83,930,2,2,25,6.52523995809388e-07,0,LR
84,940,2,2,25,5.406783563549961e-07,0,LR
85,950,2,2,25,6.81590118013056e-07,0,LR
86,960,2,2,25,4.404564131631975e-07,0,LR
87,970,2,2,25,7.669416537910247e-07,0,LR
88,980,2,2,25,5.483606911356543e-07,0,LR
89,990,2,2,25,9.188315264541044e-07,0,LR
90,1000,2,2,25,7.467600369190945e-07,0,LR
0,100,2,2,25,6.365688248208137e-07,0,LR
1,110,2,2,25,5.417722748853084e-07,0,LR
2,120,2,2,25,5.996558508092781e-07,0,LR
3,130,2,2,25,1.0315238733008478e-06,0,LR
4,140,2,2,25,5.196463423549183e-07,0,LR
5,150,2,2,25,6.268108120213749e-07,0,LR
6,160,2,2,25,5.417590057652849e-07,0,LR
7,170,2,2,25,7.709912595489679e-07,0,LR
8,180,2,2,25,4.925452849707359e-07,0,LR
9,190,2,2,25,7.236687223952962e-07,0,LR
10,200,2,2,25,3.966655701180677e-07,0,LR
11,210,2,2,25,8.894185107318863e-07,0,LR
12,220,2,2,25,2.6250529190413615e-07,0,LR
13,230,2,2,25,4.056632627741649e-07,0,LR
14,240,2,2,25,9.838253296117669e-07,0,LR
15,250,2,2,25,5.53478290109865e-07,0,LR
16,260,2,2,25,1.0092295483956769e-06,0,LR
17,270,2,2,25,7.974180820649528e-07,0,LR
18,280,2,2,25,4.283359057957027e-07,0,LR
19,290,2,2,25,4.5504965397804147e-07,0,LR
20,300,2,2,25,4.0293530173429893e-07,0,LR
21,310,2,2,25,6.348946024856224e-07,0,LR
22,320,2,2,25,4.971089665125104e-07,0,LR
23,330,2,2,25,9.85095264956219e-07,0,LR
24,340,2,2,25,5.722272382664573e-07,0,LR
25,350,2,2,25,9.922221560090701e-07,0,LR
26,360,2,2,25,9.051449251223158e-07,0,LR
27,370,2,2,25,9.065492574204821e-07,0,LR
28,380,2,2,25,6.506577545986565e-07,0,LR
29,390,2,2,25,4.548892190627393e-07,0,LR
30,400,2,2,25,4.4320725213438717e-07,0,LR
31,410,2,2,25,6.934171183400732e-07,0,LR
32,420,2,2,25,5.622596020218355e-07,0,LR
33,430,2,2,25,1.139735895924951e-06,0,LR
34,440,2,2,25,7.963811241157798e-07,0,LR
35,450,2,2,25,7.206496095993513e-07,0,LR
36,460,2,2,25,4.7139866067439165e-07,0,LR
37,470,2,2,25,5.606858343873897e-07,0,LR
38,480,2,2,25,6.726620135511498e-07,0,LR
39,490,2,2,25,4.939841813191017e-07,0,LR
40,500,2,2,25,6.092015283277238e-07,0,LR
41,510,2,2,25,5.575159900305087e-07,0,LR
42,520,2,2,25,3.951438760724883e-07,0,LR
43,530,2,2,25,6.479382312104907e-07,0,LR
44,540,2,2,25,9.70821976089897e-07,0,LR
45,550,2,2,25,8.275823267192966e-07,0,LR
46,560,2,2,25,1.2135204270830043e-06,0,LR
47,570,2,2,25,5.871157426437585e-07,0,LR
48,580,2,2,25,7.797106282995107e-07,0,LR
49,590,2,2,25,7.563815284333406e-07,0,LR
50,600,2,2,25,3.2352583610874635e-07,0,LR
51,610,2,2,25,6.884518108946789e-07,0,LR
52,620,2,2,25,7.616308796826979e-07,0,LR
53,630,2,2,25,6.943453823150553e-07,0,LR
54,640,2,2,25,6.715543248957279e-07,0,LR
55,650,2,2,25,1.0280714761115466e-06,0,LR
56,660,2,2,25,5.929545894914285e-07,0,LR
57,670,2,2,25,5.10445254071051e-07,0,LR
58,680,2,2,25,2.900289055546077e-07,0,LR
59,690,2,2,25,7.561425878837256e-07,0,LR
60,700,2,2,25,7.205124643126053e-07,0,LR
61,710,2,2,25,7.702439780151219e-07,0,LR
62,720,2,2,25,5.739248478893165e-07,0,LR
63,730,2,2,25,6.64958835533965e-07,0,LR
64,740,2,2,25,6.424122635000748e-07,0,LR
65,750,2,2,25,8.719539449696316e-07,0,LR
66,760,2,2,25,6.353027329268264e-07,0,LR
67,770,2,2,25,6.453933896565021e-07,0,LR
68,780,2,2,25,5.466077917195629e-07,0,LR
69,790,2,2,25,5.675659603253552e-07,0,LR
70,800,2,2,25,4.193070574316914e-07,0,LR
71,810,2,2,25,7.357570537561771e-07,0,LR
72,820,2,2,25,3.5712975685495454e-07,0,LR
73,830,2,2,25,9.640258726672814e-07,0,LR
74,840,2,2,25,8.189122652395386e-07,0,LR
75,850,2,2,25,4.6151600612069863e-07,0,LR
76,860,2,2,25,8.044816650350259e-07,0,LR
77,870,2,2,25,6.77868140698783e-07,0,LR
78,880,2,2,25,6.30133624344309e-07,0,LR
79,890,2,2,25,6.68368688003907e-07,0,LR
80,900,2,2,25,4.345853473341804e-07,0,LR
81,910,2,2,25,2.320066571288598e-07,0,LR
82,920,2,2,25,7.721121021816489e-07,0,LR
83,930,2,2,25,4.6342045092269776e-07,0,LR
84,940,2,2,25,7.259184823182069e-07,0,LR
85,950,2,2,25,7.085182743746015e-07,0,LR
86,960,2,2,25,6.318371475452108e-07,0,LR
87,970,2,2,25,5.798915030863828e-07,0,LR
88,980,2,2,25,8.301166796585881e-07,0,LR
89,990,2,2,25,6.60975269302783e-07,0,LR
90,1000,2,2,25,7.304664321681494e-07,0,LR
0,100,2,2,25,8.701951526648597e-07,0,LR
1,110,2,2,25,8.387578149085353e-07,0,LR
2,120,2,2,25,1.0377119138073342e-06,0,LR
3,130,2,2,25,8.88350666018925e-07,0,LR
4,140,2,2,25,9.359808305422497e-07,0,LR
5,150,2,2,25,1.0464283808906933e-06,0,LR
6,160,2,2,25,1.1918642789235314e-06,0,LR
7,170,2,2,25,1.010070043591996e-06,0,LR
8,180,2,2,25,9.678149945893215e-07,0,LR
9,190,2,2,25,1.0514432275206377e-06,0,LR
10,200,2,2,25,7.340118772115171e-07,0,LR
11,210,2,2,25,1.2401723315992012e-06,0,LR
12,220,2,2,25,6.756438546789427e-07,0,LR
13,230,2,2,25,7.099620246978473e-07,0,LR
14,240,2,2,25,7.38261490592323e-07,0,LR
15,250,2,2,25,1.0002616528875971e-06,0,LR
16,260,2,2,25,7.981204363964501e-07,0,LR
17,270,2,2,25,1.0077749834435235e-06,0,LR
18,280,2,2,25,7.063915500030843e-07,0,LR
19,290,2,2,25,1.2361273280602252e-06,0,LR
20,300,2,2,25,8.363968167273788e-07,0,LR
21,310,2,2,25,7.1138526504364e-07,0,LR
22,320,2,2,25,1.0209978474146014e-06,0,LR
23,330,2,2,25,6.178201188526163e-07,0,LR
24,340,2,2,25,7.442793395859579e-07,0,LR
25,350,2,2,25,6.359056262968104e-07,0,LR
26,360,2,2,25,8.712354852388042e-07,0,LR
27,370,2,2,25,8.449115490265317e-07,0,LR
28,380,2,2,25,9.978715171668108e-07,0,LR
29,390,2,2,25,7.385698719000441e-07,0,LR
30,400,2,2,25,1.1242958459632806e-06,0,LR
31,410,2,2,25,9.038831748333942e-07,0,LR
32,420,2,2,25,6.765890785238111e-07,0,LR
33,430,2,2,25,5.557675486635488e-07,0,LR
34,440,2,2,25,1.1870875889315847e-06,0,LR
35,450,2,2,25,7.726387594693637e-07,0,LR
36,460,2,2,25,5.235187150454978e-07,0,LR
37,470,2,2,25,9.090910785746892e-07,0,LR
38,480,2,2,25,5.254819759975291e-07,0,LR
39,490,2,2,25,1.2140290403519183e-06,0,LR
40,500,2,2,25,6.887171459248854e-07,0,LR
41,510,2,2,25,6.919556618886618e-07,0,LR
42,520,2,2,25,1.463584583964278e-06,0,LR
43,530,2,2,25,9.058379240861202e-07,0,LR
44,540,2,2,25,4.451145510467753e-07,0,LR
45,550,2,2,25,7.672451759029919e-07,0,LR
46,560,2,2,25,8.035533187109375e-07,0,LR
47,570,2,2,25,7.771751465862449e-07,0,LR
48,580,2,2,25,4.1985220553057413e-07,0,LR
49,590,2,2,25,7.33777210140441e-07,0,LR
50,600,2,2,25,6.647685616271983e-07,0,LR
51,610,2,2,25,9.5379555718581e-07,0,LR
52,620,2,2,25,5.784146622041877e-07,0,LR
53,630,2,2,25,8.326125679803921e-07,0,LR
54,640,2,2,25,5.734716704787523e-07,0,LR
55,650,2,2,25,1.0246218287097318e-06,0,LR
56,660,2,2,25,8.00886912544914e-07,0,LR
57,670,2,2,25,8.376309622947648e-07,0,LR
58,680,2,2,25,5.60703530374803e-07,0,LR
59,690,2,2,25,9.271628503041092e-07,0,LR
60,700,2,2,25,1.0040667313776977e-06,0,LR
61,710,2,2,25,6.089362046320303e-07,0,LR
62,720,2,2,25,1.0607050889255166e-06,0,LR
63,730,2,2,25,9.526785630138999e-07,0,LR
64,740,2,2,25,8.510487012100521e-07,0,LR
65,750,2,2,25,7.714670583764962e-07,0,LR
66,760,2,2,25,8.534468990377495e-07,0,LR
67,770,2,2,25,5.806636105243648e-07,0,LR
68,780,2,2,25,1.0077710926965286e-06,0,LR
69,790,2,2,25,8.115522524457235e-07,0,LR
70,800,2,2,25,8.589211490900913e-07,0,LR
71,810,2,2,25,1.0593358141161423e-06,0,LR
72,820,2,2,25,7.395178612881689e-07,0,LR
73,830,2,2,25,1.0389325630547058e-06,0,LR
74,840,2,2,25,7.601777512668554e-07,0,LR
75,850,2,2,25,8.34425893782418e-07,0,LR
76,860,2,2,25,8.852279339453534e-07,0,LR
77,870,2,2,25,5.156795795827156e-07,0,LR
78,880,2,2,25,1.3145387682341238e-06,0,LR
79,890,2,2,25,7.879211750495614e-07,0,LR
80,900,2,2,25,6.00695344828664e-07,0,LR
81,910,2,2,25,8.597183453151576e-07,0,LR
82,920,2,2,25,1.0983814679114936e-06,0,LR
83,930,2,2,25,7.084459115988955e-07,0,LR
84,940,2,2,25,8.228589002912038e-07,0,LR
85,950,2,2,25,5.951999053505847e-07,0,LR
86,960,2,2,25,7.509146518412352e-07,0,LR
87,970,2,2,25,6.85174364438206e-07,0,LR
88,980,2,2,25,1.041930251787504e-06,0,LR
89,990,2,2,25,8.443371049362018e-07,0,LR
90,1000,2,2,25,9.343095757421757e-07,0,LR
